SKU;Nombre;EAN;Precio por unidad;Precio internet;Marca
684264;Pasta Multigrano Spaghetti N°5 Bolsa  350 g;7802575015457;Precio x Kg : $2 714;950;Vivo
801540;Spaghetti N°5 Integral Bolsa  400 g;7802500222189;Precio x Kg : $2.250;900;Lucchetti
801542;Espirales Integrales Bolsa  400 g;7802500222196;Precio x Kg : $2.250;900;Lucchetti
684266;Pasta Multigrano Espiral Bolsa  350 g;7802575015464;Precio x Kg : $2 714;950;Vivo
714604;Spaghetti N°5 Integral Caja  500 g;8076809529419;Precio x Kg : $4.460;2230;Barilla
684268;Pasta Multigrano Farfalle Bolsa  350 g;7802575015471;Precio x Kg : $2.428;850;Vivo
998834;Fideos Spaghetti Integral  250 g;14979511566;Precio x Kg : $12 600;3150;Blue Dragon
1026867;Pastas de Arroz  250 g;7802575201232;Precio x Kg : $9 200;2300;Trattoria
835547;Spaghetti Sin Gluten  250 g;7802575134516;Precio x Kg : $8.200;2050;Vivo
835549;Pasta Penne Rigatti Sin Gluten  250 g;7802575134523;Precio x Kg : $8.200;2050;Vivo
573474;Spaghetti de Arroz Bolsa  250 g;14979511016;Precio x Kg : $9.800;2450;Blue dragon
826146;Twist Pasta de Arroz  250 g;14979510989;Precio x Kg : $9.960;2490;Blue dragon
761636;Spaghetti N°5 Sin Gluten Caja  400 g;8076809545440;Precio x Kg : $7 725;3650;Barilla
761634;Penne Rigate sin Gluten Caja  400 g;8076809545457;Precio x Kg : $8 925;3570;Barilla
573476;Macarrones Pasta de Arroz  250 g;14979511009;Precio x Kg : $9.800;2450;Blue dragon
319769;Fideos de Poroto  200 g;79763519227;Precio x Kg : $10 950;2190;Dragón
319465;Masa de Arroz  227 g;84909005298;Precio x Kg : $16 960;3850;Cock Brand
906646;Pasta Fresca Fetuccini Sin Gluten Espinaca  1 Un;7804603870106;Precio x Un : $5 090;5090;Etre bien
906644;Pasta Fresca Spaghetti Sin Gluten  400 gr;7804603870090;Precio x Kg : $12 225;4890;Etre bien
1218386;Spaghetti N°5 Sin Gluten  400 g;7802500000183;Precio x Kg : $5 175;2070;Lucchetti
3365;Salsa De Tomate Italiana  200 g;7801800101019;Precio x Kg : $2 250;450;Lider
3361;Salsa de Tomate Natural  200 g;7801800102931;Precio x Kg : $2 250;450;Lider
3373;Salsa De Tomate Carne  200 g;7801800232010;Precio x Kg : $2 250;450;Lider
1052997;Salsa Tomate Natural Aconcagua  200 g ;7801800107196;Precio x Kg : $2 400;480;Aconcagua
1052995;Salsa Tomate con Carne Aconcagua  200 g;7801800107202;Precio x Kg : $2 400;480;Aconcagua
3369;Salsa de tomate italiana  200 g;7802300785891;Precio x Kg : $13 250;2650;Malloa
3363;Pack De 6 Salsas De Tomates Italiana  1200 g;780242012764;Precio x Kg : $1 491;2250;Lider
217;Salsa tomate tradicional  200 g;7802575355171;Precio x Kg : $12 450;2790;Pomarola
5525;Salsa De Tomate Tuco Con Carne  245 g;7802950012316;Precio x Kg : $5 673;1390;Maggi
3367;Salsa de tomate italiana 200g  200 g ;7802300000154;Precio x Kg : $2 950;590;Malloa
7923;Salsa de Tomate Italiana Bolsa  200 g;7802575353047;Precio x Kg : $3 600;720;Pomarola
295139;Salsa de Tomates Toscana Boloñesa Doypack  200 g;7802575341136;Precio x Kg : $4 250;850;Carozzi
536734;Salsa de Tomate Italiana Doypack  800 g;7802575353078;Precio x Kg : $2 000;2290;Pomarola
289199;Passata Pulpa de Tomate Botella  680 g;8005121210101;Precio x Kg : $3 014;2050;Divella
371659;Salsa de Tomates Casera con Cubitos de Tomates Doypack  200 g;7802575353085;Precio x Kg : $3 450;690;Pomarola
623563;Salsa Blanca Sobre  48 g;7802410000921;Precio x Kg : $15.416;740;Gourmet
336860;Salsa Tradicional de Tomate  680 g;78742000206;Precio x Kg : $2 279;1550;Great Value
1196398;Pack Salsa de Tomates Natural (6 Un de 100 g c/u)  6 Un;780500032163;Precio x Un : $495;2970;Malloa
269250;Salsa de Tomate Triturado Fresco  475 g;7809631800095;Precio x Kg : $5 578;2650;Negroni
295129;Salsa de Tomates Toscana Oliva Doypack  200 g;7802575341167;Precio x Kg : $4 250;850;Carozzi
749664;Salsa De Tomate Tuco Con Carne Pack  980 g;7613035366626;Precio x Kg : $3.959;3880;Maggi
295101;Salsa de Tomates Toscana al Pesto Doypack  200 g;7802575341143;Precio x Kg : $4 000;800;Carozzi
663668;Salsa de Tomate Basílico Frasco  400 g;8076809513739;Precio x Kg : $7 000;3300;Barilla
663646;Pesto Genovese Frasco  140 g;7803111001729;Precio x Kg : $15.428;2160;Perfect Choice
1016995;Salsa de Tomate Champiñón  Ajo  Cebolla y Perejil  680 g;78742346366;Precio x Kg : $2 279;1550;Great Value
1011603;Salsa de Tomate Pomarola Natural  200 g;7802575353054;Precio x Kg : $3 600;720;Pomarola
813802;Salsa De Tomate Tuco Sabor Albahaca  245 g;7613034424624;Precio x Kg : $5 795;1420;Maggi
660106;Salsa de Pesto Genovese Frasco  190 g;8076809513753;Precio x Kg : $20 526;3900;Barilla
813804;Salsa De Tomate Tuco Con Champiñón  245 g;7613034426345;Precio x Kg : $5 795;1420;Maggi
300323;Salsa De Tomate Tuco Con Pollo  245 g;7613031315604;Precio x Kg : $5 673;1390;Maggi
933815;Salsa De Tomates Preparada Bolognesa  200 g;7801800107271;Precio x Kg : $2 750;550;Lider
296579;Salsa Pesto Gourmet Sobre  30 g;7802410350323;Precio x Kg : $24 666;740;Gourmet
295115;Salsa de Tomates Toscana Arrabiata Doypack  200 g;7802575341150;Precio x Kg : $4 250;850;Carozzi
880839;Salsa de tomate Napolitana  400 g;8076809513692;Precio x Kg : $7 000;3300;Barilla
1101744;Salsa De Tomate Italiana  200 g;7804651400027;Precio x Kg : $12 200;2440;La Romana
300233;Pack Salsa de Tomates (6 Un de 200g c/u)  215 g;7801800103228;Precio x Kg : $10 465;2250;Aconcagua
1176817;Pesto Genovese Frasco  190 gr;7802410002826;Precio x Kg : $26 947;5120;Gourmet
1143383;Salsa de Tomate Albahaca  515 g;7804627650692;Precio x Kg : $3 786;1950;Buka
671187;Salsa Lista Bechamel Doypack  200 g;7802575347107;Precio x Kg : $4 950;990;Carozzi
1020511;Puré de Tomate  520 g;7730976822926;Precio x Kg : $1 826;950;Pontevedra
352343;Salsa de Queso Sobre  35 g;7802410000112;Precio x Kg : $21 142;740;Gourmet
1226155;Salsa de Tomates Natural  200 g;780500032162;Precio x Kg : $3 650;730;Malloa
1143385;Salsa de Tomate Passata  515 g;7804627650678;Precio x Kg : $5 203;2680;Buka
1016997;Salsa de Tomate Con Carne  680 g;78742000183;Precio x Kg : $2.279;1550;Great Value
291905;Tomates Pelados en Cubitos Tarro  400 g;8005121006339;Precio x Kg : $6 775;2710;Divella
663644;Pesto Alcachofa Frasco  140 g;7803111001712;Precio x Kg : $16 357;2290;Perfect Choice
286439;Passata Pulpa de tomates Botella  700 g;8013945930204;Precio x Kg : $3 842;2690;Fattorie Umbre
300931;Salsa de Tomates Italiana Caja  213 g;7802575352019;Precio x Kg : $3 708;790;Pomarola
933817;Salsa De Tomates Preparada Oliva  200 g;780242012764;Precio x Kg : $2 750;550;Lider
1016993;Salsa de Tomate Albahaca y Ajo  680 g;78742346359;Precio x Kg : $2 279;1550;Great Value
937508;Salsa Arrabbiatas  400 g;8076809513388;Precio x Kg : $5 725;3270;Barilla
663670;Salsa de Tomate Bolognese Frasco  400 g;8076809513661;Precio x Kg : $9 875;3950;Barilla
739683;Pasta Fresca Salsa Pesto  140 g;8001665127493;Precio x Kg : $29 214;4090;Rana
11561;Salsa De Tomates Preparada Al Pesto  200 g;7801800107257;Precio x Kg : $2 750;550;Lider
296517;Salsa de Champiñón Sobre  30 g;7802410350255;Precio x Kg : $24 666;740;Gourmet
1020507;Pulpa de Tomate  510 g;7730976822827;Precio x Kg : $1 862;950;Pontevedra
578986;Pulpa Fina de Tomate Lata  400 g;8005121210088;Precio x Kg : $4 875;1950;Divella
441776;Salsa de Pizza Pomarola  200 g;7802575353092;Precio x Kg : $4 050;810;Pomarola
1101742;Salsa De Tomate Italiana  200 g;7804651400003;Precio x Kg : $2 250;520;La Romana
1176823;Pure De Tomate  1030 g;7730976822384;Precio x Kg : $1 640;1690;Pontevedra
921068;Salsa Deshidratada Alfredo   37 g;7613036426824;Precio x Un : $720;720;Maggi
833045;Puré de Tomate  530 g;7790036567440;Precio x Kg : $2 169;1150;De La Huerta
1176835;Salsa Alfredo  41 g;7802410004264;Precio x Kg : $16.098;660;Lider
1176819;Salsa De Tomate Pizza  520 g;7730976823039;Precio x Kg : $1 826;950;Pontevedra
1020513;Salsa de tomate Mediterranea  340 g;7730976821523;Precio x Kg : $3 088;1050;Pontevedra
1021109;Salsa de tomate Pronto Pizza  340 g;7730976821134;Precio x Kg : $3 088;1050;Pontevedra
1101740;Salsa De Tomate Natural  200 g;7804651400010;Precio x Kg : $2 050;490;La Romana
1176821;Salsa De Tomate Pizza  1030 g;7730976823008;Precio x Kg : $1 737;1790;Pontevedra
1020517;Salsa de tomate Pronto Pasta  340 g ;7730976821516;Precio x Kg : $3 088;1050;Pontevedra
1290827;Salsa De Tomate Carne Tarro  285 g;7802500046501;Precio x Kg : $6 210;1770;Talliani
1016999;Salsa de Tomate Marinara  652 g;78742346342;Precio x Kg : $2 377;1550;Great Value
883618;Pasta Fresca Salsa Boloñesa  225 gr;8001665703994;Precio x Kg : $16.667;3750;Rana
1053661;Salsa Italiana 340GR  340 gr;	07 7 30976 82295 7;Precio x Kg : $2 882;980;Pontevedra
1286130;Salsa 4 Quesos  200 g;7891097104060;Precio x Kg : $3 750;870;Président
1286128;Salsa Blanca  200 g;7891097104077;Precio x Kg : $3 750;870;Président
297219;Harina sin Polvos de Hornear Bolsa  1 Kg;7802615005615;Precio x Kg : $1 170;1170;Mont Blanc
3033;Harina con Polvos de Hornear Bolsa  1 Kg;7802615005103;Precio x Kg : $1 590;1590;Selecta
267946;Harina con Polvos de Hornear Bolsa  1 Kg;7802615005516;Precio x Kg : $1 170;1170;Mont Blanc
303699;Harina Todo Uso Domestico  10 kg;7802626000340;Precio x Kg : $1 066;10660;Mariposa
299499;Harina Sin Polvos De Hornear  5 kg;4000070827862;Precio x Kg : $1 024;5120;Lider
296263;Harina sin Polvos de Hornear Bolsa  5 Kg;7802615005400;Precio x Kg : $1 330;6650;Selecta
6563;Harina con Polvos de Hornear Bolsa  1 kg;7802655002223;Precio x Kg : $1 050;1050;Lider
300737;Polvo De Hornear  100 g;7802950008777;Precio x Kg : $9 400;940;Imperial
279305;Harina Todo Uso Domestico  3 kg;780262610004;Precio x Kg : $1 326;3980;Collico
296251;Harina sin Polvos de Hornear Bolsa  3 Kg;7802615005301;Precio x Kg : $1 450;4350;Selecta
279319;Harina Todo Uso Domestico  5 kg;780262610005;Precio x Kg : $1 314;6570;Collico
943556;Harina De Maíz Blanca Precocida  1 kg;400006615794;Precio x Kg : $2 060;2060;Lider
630924;Harina de Trigo Bolsa  1 kg;7809559200397;Precio x Kg : $1.350;1350;Lider
295957;Harina Especial Bake Bolsa  650 g;7800120455765;Precio x Kg : $3 000;1950;Selecta
650901;Harina Sin Polvos De Hornear  3 kg;7809559200410;Precio x Kg : $1 096;3290;Lider
1175405;Harina para Pan Rustico  1 Kg;7802626001477;Precio x Kg : $1 250;1490;Collico
981881;Harina Ultra Fina  1 kg;7802626001347;Precio x Kg : $2 950;2950;Kunstmann
743686;Harina Todo Uso Domestico  1 kg;7802626170029;Precio x Kg : $1.610;1610;Collico
303805;Harina Todo Uso Domestico  10 kg;780262600033;Precio x Kg : $1 091;10910;Mariposa
1071646;Harina de Avena Quaker  450 g;7802000014666;Precio x Kg : $3 866;1740;Quaker
743684;Harina Integral Alta en Fibra Bolsa  1 Kg;7800120455291;Precio x Kg : $1 950;1950;Selecta
662800;Harina Oat Integral de Avena Bolsa  650 g;7800120455802;Precio x Kg : $2 907;1890;Selecta
496244;Harina de Maíz Amarrilla Bolsa  1 Kg;739907002069;Precio x Kg : $2 580;2580;P.A.N
630924;Harina de Trigo Bolsa  1 kg;7809559200397;Precio x Kg : $1.350;1350;Lider
630922;Harina Integral Bolsa  1 kg;7809559200403;Precio x Kg : $1 750;1750;Lider
981889;Harina Integral Fina  800 gr;780262600133;Precio x Kg : $4 312;3450;Kunstmann
820715;Harina de Maíz Blanca  1 kg;739907000010;Precio x Kg : $2 480;2480;P.A.N
943556;Harina De Maíz Blanca Precocida  1 kg;400006615794;Precio x Kg : $2 060;2060;Lider
350279;Harina de Maiz Extrafina Bolsa  1000 g;7702020212052;Precio x Kg : $2 220;2220;Doñarepa
1013050;Harina de Maíz Blanca  2100 g;7702020212830;Precio x Kg : $2 138;4490;Doña Arepa
615086;Harina de Arroz Doypack  500 g;7801420001522;Precio x Kg : $1 900;1120;Tucapel
283981;Mezcla de 3 harinas sin gluten Bolsa  700 g;7803500110667;Precio x Kg : $4 071;3390;Nutrisa
486858;Harina de Maíz Bolsa  1 Kg;7702020212021;Precio x Kg : $2 590;2590;Doñarepa
943558;Harina De Maíz Amarilla Precocida  1 kg;400006615800;Precio x Kg : $2 140;2140;Lider
1047472;Harina de Avena sin Gluten  400 g;7803500000500;Precio x Kg : $6 900;2760;Mi tierra
1069723;Harina de Maíz Amarilla  2100 g;7702020212847;Precio x Kg : $2 138;4490;Doña Arepa
626678;Harina de linaza  400 g;7803500020423;Precio x Kg : $4.550;1820;Mi tierra
300765;Harina Tostada Bolsa  500 g;7803960100406;Precio x Kg : $2 700;1350;Oso
878251;Harina de Coco  400 g;7803500020478;Precio x Kg : $6 325;2530;Mi tierra
1036851;Harina de Maíz Blanca  1 kg;7707325840085;Precio x Kg : $2 450;2450;Bellini
369072;Harina Grain con Granos Enteros Bolsa  650 g;7800120455789;Precio x Kg : $2 907;1890;Selecta
1036853;Harina de Maíz Amarilla  1 kg;7707325845080;Precio x Kg : $2 450;2450;Bellini
288443;Trigo Mote Bolsa  1 Kg;7803960100109;Precio x Kg : $2 210;2450;Oso
283585;Harina de quinoa  400 g;7803500010332;Precio x Kg : $8 875;3550;Mi tierra
1024496;Harina de Arroz  500 g;7801420001805;Precio x Kg : $3 500;2050;Tucapel
1249772;Masa Madre Origen  600 g;7803000001281;Precio x Kg : $15.883;10590;Lefersa
878255;Harina Trigo  Quinoa y Algas Marinas  700 g;7804663340014;Precio x Kg : $6 128;4290;Nün
857384;Arroz Blue Bonnet Grado 1  1 Kg;7801420001690;Precio x Kg : $1.190;1190;Tucapel
2405;Arroz Grano Largo Ancho Grado 1  1 Kg;7802615006551;Precio x Kg : $1 750;1750;Miraflores
2411;Arroz Grado 2 Bolsa  1 kg;7801420210139;Precio x Kg : $1 150;1150;Tucapel
2403;Arroz Grado 1 Grano Largo Ancho Bolsa  1 kg;7801420250142;Precio x Kg : $1 650;1650;Tucapel
314427;Arroz Grado 1 Grano Largo Bolsa  1 kg;7803110102212;Precio x Kg : $1 750;1750;Banquete
315529;Arroz Grado 2 Grano Largo Delgado Bolsa  1 kg;7801420000167;Precio x Kg : $950;950;Lider
2413;Arroz Grado 2 Bolsa  1 kg;7801420220138;Precio x Kg : $1 350;1350;Tucapel
11499;Arroz Pre graneado Grano Largo Bolsa  1 kg;7801420140139;Precio x Kg : $1 550;1550;Tucapel
809810;Arroz Pre Graneado Grado 1 Grano Largo  1 kg;7801420000174;Precio x Kg : $1 450;1450;Lider
537408;Arroz Grado 1 Grano Largo Bolsa  2 kg;7803110000198;Precio x Kg : $1.685;3370;Banquete
313269;Arroz Grado 1 Largo Ancho  1 kg;7801420000136;Precio x Kg : $1 650;1650;Lider
770748;Arroz Grado 1 Grano Largo y Delgado Bolsa  1 kg;7809637200301;Precio x Kg : $960;1150;Lider
560556;Arroz Grado 2 Largo  1 kg;7804608220098;Precio x Kg : $1 150;1150;Coliseo
268636;Arroz Pregraneado Bolsa  1 kg;7802615006568;Precio x Kg : $1 700;1700;Miraflores
616417;Arroz Basmati Bolsa  1 kg;7801420001539;Precio x Kg : $4 590;4590;Tucapel
314575;Arroz Grado 2 Grano Largo Bolsa  1 kg;7803110102236;Precio x Kg : $1 550;1550;Banquete
12167;Arroz Largo Ancho Grado 2  1 kg;7801420000150;Precio x Kg : $1 270;1270;Lider
1295225;Arroz Grado 1 Largo Ancho  900 g;78014200019420;Precio x Kg : $1 111;1000;Lider
1047044;Arroz Grado 1  1 kg;7809637200011;Precio x Kg : $1 000;1150;Oregon
616421;Arroz Risotto Italiano Doypack  1 kg;7801420001553;Precio x Kg : $3 690;3690;Tucapel
970178;Arroz Basmati Royal  1 kg;8904112603116;Precio x Kg : $5 990;5990;Pansari
1206991;Arroz Grano Largo Grado1  1 Kg;7804651400041;Precio x Kg : $1.250;1250;La Romana
1206993;Arroz Grano Largo Grado2  1 Kg;7804651400058;Precio x Kg : $1.190;1190;La Romana
1084048;Arroz Grado 1 largo Coliseo 1 kg  1 kg;07 8 04608 22090 6;Precio x Kg : $1 250;1250;Coliseo
313761;Arroz Clásico Escogido Bolsa  1 kg;7801420200123;Precio x Kg : $1 830;1830;Tucapel
996205;Arroz Extra Clásico G1  1 Kg;7801420001829;Precio x Kg : $1 850;1850;Tucapel
11501;Arroz para Sushi Caja  400 g;7801420000044;Precio x Kg : $5.625;2250;Tucapel
318545;Arroz Para Paella  1 kg;7801420950189;Precio x Kg : $1 690;1990;Tucapel
1163498;Arroz G2 Bolsa  1 kg ;7801235000499;Precio x Kg : $1.450;1680;San Jose
1163496;Arroz G1 Bolsa  1 kg;7801235000482;Precio x Kg : $2 090;2090;San Jose
970180;Arroz Basmati Signature  1 kg;8904112603109;Precio x Kg : $8 290;8290;Pansari
1033857;Arroz 1 kg Basmati  1 kg;8001860258220;Precio x Kg : $6 590;6590;Scotti
1033849;Arroz Carnaroli  1 kg;8001860010019;Precio x Kg : $5 990;5990;Scotti
317247;Arroz Integral Grano Largo Ancho Bolsa  1 kg;7801420130130;Precio x Kg : $1 860;1860;Tucapel
371665;Arroz Integral Fibra Plus Bolsa  1 kg;7800120737427;Precio x Kg : $1 650;1650;Miraflores
315575;Arroz Integral Largo Ancho Grado 1  1 kg;7801420000808;Precio x Kg : $1 590;1770;Lider
1259036;Arroz Integral Legumbres  400 g;7800120737441;Precio x Kg : $3 225;1290;Miraflores
870751;Arroz Primavera Integral  180 g;7803110000211;Precio x Kg : $5 388;970;Banquete
268762;Arroz Preparado Chaufán Miraflores Sobre  210 g;7802575755575;Precio x Kg : $3 714;780;Miraflores
268878;Arroz Preparado Champiñón Miraflores Sobre  210 g;7802615007985;Precio x Kg : $3 714;780;Miraflores
2429;Arroz Preparado Primavera Bolsa  210 g;7801420500018;Precio x Kg : $3 809;800;Tucapel
659696;Arroz Preparado Campesino Sobre  210 g;7800120176769;Precio x Kg : $3 714;780;Miraflores
1114512;Arroz Basmati  400 g;7800120176776;Precio x Kg : $3 650;2090;Miraflores
595897;Arroz Preparado Risotto Champiñón Caja  180 g;7802575715050;Precio x Kg : $8 055;1450;Miraflores
659692;Arroz Preparado Risotto 3 Quesos Caja  180 g;7802575715081;Precio x Kg : $8 055;1450;Miraflores
268718;Arroz Paella Miraflores Sobre  175 g;7802615008036;Precio x Kg : $4 457;780;Miraflores
1196602;Arroz Coliflor  450 gr;7801220005003;Precio x Kg : $4 422;1990;Minuto Verde
316463;Arroz Preparado Champiñón Bolsa  210 g;7801420500025;Precio x Kg : $3 809;800;Tucapel
426362;Arroz Preparado al Curry Sobre  210 g;7800120755582;Precio x Kg : $3 714;780;Miraflores
312299;Arroz Arborio  1 kg;8001860201011;Precio x Kg : $5 220;5220;Scotti
1114516;Arroz Paella  400 g;7800120176783;Precio x Kg : $3 300;1320;Miraflores
1001110;Arroz Betarraga  200 gr;7804655342361;Precio x Kg : $3 050;910;Specia
1001108;Arroz Pasas y Almendras  200 gr;7804655342354;Precio x Kg : $4 950;1290;Specia
1001112;Arroz Jengibre  200 gr;7804655342378;Precio x Kg : $2 450;790;Specia
1001106;Arroz Multigrano  200 gr;7804655342347;Precio x Kg : $2 550;810;Specia
1339744;Arroz Preparado Árabe  175 g;7800120176837;Precio x Kg : $4 342;760;Miraflores
314273;Lentejas 4 mm Bolsa  1 Kg;7803110108214;Precio x Kg : $2 890;2890;Banquete
518277;Lentejas 6 mm  1 kg;7808743602900;Precio x Kg : $2 690;2690;Lider
314657;Poroto Español Banquete Bolsa  1 Kg;7803110108191;Precio x Kg : $2 220;2710;Banquete
314221;Lentejas 6 mm Bolsa  1 Kg;7803110108252;Precio x Kg : $3 150;3150;Banquete
384973;Garbanzos sin piel  1 Kg;7803110108290;Precio x Kg : $2 480;2920;Banquete
518279;Lentejas 4 mm Bolsa  1 kg;7808743602917;Precio x Kg : $2 170;2650;Lider
2869;Poroto Tortola Banquete Bolsa  1 Kg;7803110108160;Precio x Kg : $3 250;3250;Banquete
1052984;Garbanzos Listos  390 g;7801505003069;Precio x Kg : $2 564;1160;Iansa Agro
518273;Garbanzos Pelados Bolsa  1 kg;7808743602887;Precio x Kg : $2 650;2650;Lider
518281;Lentejas 5 mm Bolsa  1 kg;7808743602924;Precio x Kg : $2 150;2150;Lider
1052976;Porotos Negros Listos  390 g;7801505003045;Precio x Kg : $2 564;1160;Iansa Agro
518269;Poroto Español  1 kg;7808743602863;Precio x Kg : $2 450;2450;Lider
314253;Lentejas 5mm  ERROR 42;7803110108238;Precio x Un : $2 690;2690;Banquete
314537;Porotos Negros Bolsa  1 Kg;7803110108207;Precio x Kg : $2 390;2390;Banquete
1045198;Porotos Blancos  1 Kg;7809637200066;Precio x Kg : $2 950;2950;Oregon
1052972;Porotos Blancos  1 Kg;7801505002970;Precio x Kg : $3 090;3090;Iansa Agro
1052982;Porotos Blancos Listos  390 g;7801505003038;Precio x Kg : $2 564;1160;Iansa Agro
736213;Lentejas 6mm  1 Kg;7809637200042;Precio x Kg : $1.970;1970;Oregon
1052968;Lentejas Listas  390 g;7801505003052;Precio x Kg : $2 564;1160;Iansa Agro
736209;Poroto Tórtola  1 Kg;7809637200035;Precio x Kg : $3 590;3590;Oregon
518271;Arvejas Verdes Partidas  1 kg;7808743602870;Precio x Kg : $1 260;1850;Lider
1052966;Lentejas 6mm  1 Kg;7801505002925;Precio x Kg : $2 260;2260;Iansa Agro
814965;Garbanzos Con Piel  1 kg;78096372002880;Precio x Kg : $2.050;2050;Lider
890113;Porotos Blancos  1 kg;7803905145011;Precio x Kg : $3.090;3090;Campo Lindo
1052980;Porotos Tórtola  1 Kg;7801505002963;Precio x Kg : $4 090;4090;Iansa Agro
2849;Garbanzo sin Piel Campo Lindo Bolsa  1000 g;7803905120018;Precio x Kg : $2 880;2880;Campo Lindo
314323;Arvejas Verdes Partidas Banquete Bolsa  1 Kg;7803110108306;Precio x Kg : $1 940;1940;Banquete
814963;Poroto Negro  1 kg;7809637200271;Precio x Kg : $2 250;2250;Lider
736207;Poroto Hallado  1 Kg;7809637200004;Precio x Kg : $3 490;3490;Oregon
